309;13.611206;51.078539;Oberwartha Hässige Straße
310;13.755993;51.029769;Dresden August-Bebel-Straße
311;13.727388;51.03033;Dresden Hettnerstraße
312;13.723;51.053849;Dresden, Energiemuseum
313;13.723567;51.049148;DD Maternistr. (Boulevardtheater)
314;13.735229;51.052464;Dresden Taschenbergpalais
315;13.758059;51.044796;Dresden Botanischer Garten
316;13.761357;51.068182;Dresden Kraszewskimuseum
317;13.757838;51.08038;Dresden Militärhist. Museum
318;13.721774;51.055782;Dresden Schulmuseum (Bf Mitte)
319;13.658331;51.053077;Dresden Omsewitz
320;13.659578;51.052448;Dresden Adalbert-Stifter-Weg
321;13.660183;51.053015;Dresden Altomsewitz
322;13.663758;51.053656;Dresden Altburgstädtel
323;13.666805;51.053928;Dresden Lise-Meitner-Straße
324;13.672717;51.052908;Dresden Gorbitzer Straße
325;13.681852;51.052705;Dresden Grillparzerstraße
326;13.677521;51.052444;Dresden Arthur-Weineck-Straße
327;13.711683;51.028152;Dresden Kaitzer Straße
328;13.757276;51.025632;Dresden Heinrich-Zille-Straße
329;13.736251;51.024122;Dresden Stadtgutstraße
330;13.720826;51.026382;Dresden Regensburger Straße
331;13.788829;51.012109;Dresden Am Anger
332;13.763585;51.016071;Dresden Robert-Sterl-Straße
333;13.761042;51.017431;Dresden Clausen-Dahl-Straße
334;13.753156;51.024472;Dresden Schurichtstraße
335;13.721326;51.061389;Dresden Eissporthalle
336;13.715726;51.063117;Dresden Alberthafen
337;13.714291;51.069826;Dresden Messe Dresden
338;13.714644;51.07206;Dresden Messe Gleisschleife
339;13.716712;51.068173;Dresden Messering (Halle 1)
340;13.726064;51.058757;Dresden Heinz-Steyer-Stadion
341;13.695092;51.071158;Dresden Thäterstraße
342;13.694315;51.069426;Dresden Mengsstraße
343;13.651698;51.067878;Dresden Mobschatzer Höhe
344;13.655376;51.068186;Dresden Am Zschonergrundbad
345;13.660378;51.068834;Dresden Schleswiger Straße
346;13.670106;51.067572;Dresden Schulberg
347;13.675564;51.064221;Dresden Schunckstraße
348;13.673239;51.064228;Dresden Am Lehmberg
349;13.666866;51.061963;Dresden Droste-Hülshoff-Straße
350;13.661737;51.058953;Dresden Martin-Opitz-Straße
351;13.656608;51.058343;Dresden Freiheit
352;13.666281;51.067932;Dresden Hammeraue
353;13.650181;51.058533;Dresden Am Steinigt
354;13.669476;51.07266;Dresden Hp Kemnitz
355;13.674428;51.067132;Dresden Merbitzer Straße
356;13.670428;51.071738;Dresden Zschonergrundstraße
357;13.6662;51.075601;Dresden Flensburger Straße
358;13.659334;51.079511;Dresden Podemusstraße
359;13.652223;51.082605;Dresden Am Urnenfeld
360;13.65065;51.080919;Dresden Hp Stetzsch
361;13.642761;51.089076;Dresden Fehrmannweg
362;13.637838;51.089118;Dresden Gartenstraße
363;13.635442;51.090374;Dresden Kolpingstraße
364;13.64222;51.094351;Dresden Niedergohlis Dorfstr
365;13.641079;51.092758;Dresden Niedergohlis Südstr
366;13.646504;51.088754;Dresden Obergohlis
367;13.634654;51.088686;Dresden Schillerstraße
368;13.645064;51.092415;Dresden Windmühlenweg
369;13.683308;51.085775;Dresden Fürstenhainer Straße
370;13.695347;51.072683;Dresden Kaditzer Straße
371;13.689683;51.069169;Dresden Werftstraße
372;13.690059;51.073622;Dresden Overbeckstraße
373;13.690576;51.07802;Dresden Gewerbegebiet Kaditz
374;13.699644;51.087921;Dresden Ranke-/Peschelstraße
375;13.695211;51.089244;Dresden Dungerstraße
376;13.672699;51.084471;Dresden Altkaditz
377;13.668281;51.092975;Dresden Kaditz Am Vorwerksfeld
378;13.673524;51.091489;Dresden Spitzhausstraße
379;13.679534;51.087969;Dresden Seewiesenweg
380;13.686788;51.083342;Dresden Riegelplatz
381;13.700565;51.082289;Dresden Wächterstraße
382;13.707129;51.082247;Dresden Bunsenstraße
383;13.695359;51.081978;Dresden ElbePark
384;13.719975;51.081142;Dresden Wurzener Straße
385;13.7221;51.086846;Dresden Markusfriedhof
386;13.718692;51.087714;Dresden Boxdorfer Straße
387;13.726025;51.081484;Dresden Hp Pieschen
388;13.732418;51.078791;Dresden Pestalozziplatz
389;13.73057;51.088923;Dresden Maxim-Gorki-Straße
390;13.737531;51.087273;DD Sankt-Pauli-Friedhof
391;13.743068;51.084197;Dresden Oberauer Straße
392;13.745406;51.081484;Dresden Bärwalder Straße
393;13.749858;51.077659;Dresden Schanzenstraße
394;13.751946;51.077403;Dresden Rudolf-Leonhard-Straße
395;13.747393;51.078541;Dresden Buchenstraße
396;13.748109;51.08957;Dresden Justizvollzugsanstalt
397;13.765545;51.073252;Dresden Marienallee
398;13.770238;51.071734;DD Landesdirektion Sachsen
